sep=	
t[s]	Mv	Wv	Ph	Pf	T1	T2	d	angle
376.69	209.67	2.93	4.89	0.98	0.26	1.18	2826.30	0.00
376.79	209.67	0.98	0.00	0.00	0.09	0.31	2826.30	0.00
376.89	209.67	0.00	0.00	0.00	0.12	0.41	2837.31	0.00
376.99	209.67	0.98	0.00	0.00	0.08	0.20	2837.31	0.00
377.09	209.67	0.00	0.00	0.00	0.14	0.51	2837.31	0.00
377.29	209.67	0.00	0.00	0.00	0.24	0.77	2837.31	0.00
377.49	0.00	0.00	23.46	0.00	0.33	1.38	2837.31	0.00
377.59	0.00	0.00	26.39	2.93	0.33	1.59	2837.31	0.00
377.69	0.00	0.00	24.44	0.00	0.18	0.72	2837.31	0.00
377.79	0.00	0.00	0.00	2.93	0.00	0.20	2837.31	0.00
377.99	0.00	0.00	0.00	0.00	0.32	1.54	2837.31	0.00
378.19	0.00	0.00	0.00	14.66	0.00	0.10	2837.31	0.00
378.29	0.00	0.00	0.00	22.48	0.27	1.28	2837.31	0.00
378.39	0.00	0.00	0.00	0.00	0.35	1.74	2837.31	0.00
378.59	0.00	0.00	0.98	0.00	0.09	0.20	2837.31	0.00
378.79	0.00	0.00	0.00	0.00	0.09	0.20	2837.31	0.00
378.99	0.00	0.98	0.00	0.00	0.18	0.56	2837.31	0.00
379.09	0.00	2.93	0.00	0.00	0.14	0.31	2837.31	0.00
379.19	0.00	26.39	2.93	0.00	0.24	1.18	2837.31	0.00
379.29	0.00	0.00	0.00	0.00	0.24	1.18	2837.31	0.00
379.39	0.00	0.00	0.00	0.00	0.29	1.38	2837.31	0.00
379.49	0.00	0.00	0.00	0.00	0.14	1.59	2837.31	0.00
379.59	0.00	0.00	0.00	0.00	0.49	0.46	2837.31	0.00
379.69	0.00	0.00	0.00	2.93	0.23	1.18	2837.31	0.00
379.79	0.00	0.00	0.00	0.00	0.33	1.69	2837.31	0.00
379.89	0.00	0.00	0.00	6.84	0.35	1.54	2837.31	0.00
379.99	0.00	0.98	22.48	0.00	0.09	0.20	2837.31	0.00
380.09	0.00	0.00	0.00	0.00	0.09	0.36	2837.31	0.00
380.19	0.00	0.00	0.00	0.00	0.09	0.20	2837.31	0.00
380.39	0.00	0.00	0.00	0.98	0.20	2.00	2837.31	0.00
380.49	0.00	0.00	0.00	0.00	0.47	0.41	2837.31	0.00
380.69	0.00	0.00	0.00	0.00	0.06	0.10	2837.31	0.00
380.79	0.00	0.00	0.00	0.00	0.30	1.43	2837.31	0.00
380.89	0.00	0.00	21.51	0.00	0.18	0.67	2837.31	0.00
381.09	0.00	6.84	1.96	0.00	0.24	1.18	2837.31	0.00
381.19	0.00	0.00	0.00	0.00	0.14	0.36	2837.31	0.00
381.29	0.00	0.98	0.00	0.00	0.29	1.38	2837.31	0.00
381.39	0.00	0.00	0.00	14.66	0.00	0.00	2837.31	0.00
381.49	0.00	0.00	0.00	0.00	0.15	0.51	2837.31	0.00
381.59	0.00	0.00	26.39	2.93	0.26	1.23	2837.31	0.00
381.69	0.00	0.00	0.00	0.00	0.30	1.54	2837.31	0.00
381.79	0.00	8.80	0.98	0.00	0.27	1.23	2837.31	0.00
381.89	0.00	0.00	0.00	0.00	0.14	0.20	2837.31	0.00
381.99	0.00	0.00	0.00	0.00	0.43	0.46	2837.31	0.00
382.19	0.00	0.00	0.00	0.00	0.35	1.64	2837.31	0.00
382.29	0.00	0.00	6.84	0.98	0.33	1.48	2837.31	0.00
382.39	0.00	26.39	0.00	0.00	0.06	0.36	2837.31	0.00
382.49	0.00	0.00	0.00	0.00	0.14	0.82	2837.31	0.00
382.69	0.00	0.00	0.00	0.00	0.32	0.26	2837.31	0.00
382.79	0.00	0.00	0.98	4.89	0.32	1.43	2837.31	0.00
382.99	0.00	0.00	0.00	0.00	0.08	0.26	2837.31	0.00
383.19	0.00	0.00	0.00	0.00	0.33	1.64	2837.31	0.00
383.39	0.00	0.00	0.00	23.46	0.09	0.15	2837.31	0.00
383.49	0.00	0.00	0.00	0.00	0.09	0.31	2837.31	0.00
383.59	0.00	0.00	0.00	0.00	0.08	0.20	2837.31	0.00
383.69	0.00	0.00	0.00	0.00	0.29	1.43	2837.31	0.00
383.89	0.00	0.00	0.00	0.00	0.24	0.36	2837.31	0.00
383.99	0.00	0.00	0.00	0.00	0.12	0.61	2837.31	0.00
384.09	0.00	0.00	0.00	0.00	0.06	0.15	2837.31	0.00
384.19	0.00	0.00	0.00	0.00	0.33	1.59	2837.31	0.00
384.29	0.00	23.46	0.00	0.00	0.15	1.59	2837.31	0.00
384.39	0.00	26.39	0.00	0.00	0.11	0.36	2837.31	0.00
384.49	0.00	0.98	0.00	0.00	0.24	0.41	2837.31	0.00
384.59	0.00	0.00	0.00	0.00	0.00	0.00	2837.31	0.00
384.69	0.00	0.00	0.00	0.00	0.30	1.48	2837.31	0.00
384.79	0.00	1.96	21.51	0.00	0.17	0.51	2837.31	0.00
384.99	0.00	4.89	0.00	0.00	0.24	1.23	2837.31	0.00
385.09	0.00	0.00	0.00	0.00	0.26	0.00	2837.31	0.00
385.29	0.00	0.98	0.98	0.00	0.14	0.46	2837.31	0.00
385.39	0.00	0.00	15.64	0.00	0.20	0.56	2837.31	0.00
385.49	0.00	26.39	1.96	0.98	0.23	1.08	2837.31	0.00
385.59	0.00	0.00	0.00	0.00	0.24	0.00	2837.31	0.00
385.79	0.00	0.00	0.00	0.98	0.47	1.69	2837.31	0.00
385.89	0.00	0.00	0.00	26.39	0.20	0.61	2837.31	0.00
385.99	0.00	0.98	2.93	0.98	0.26	1.23	2837.31	0.00
386.09	0.00	0.00	0.00	0.00	0.27	1.33	2837.31	0.00
386.19	0.00	2.93	0.00	0.00	0.29	1.38	2837.31	0.00
386.29	0.00	0.00	0.00	0.98	0.00	0.00	2837.31	0.00
386.39	0.00	0.00	0.00	19.55	0.15	0.46	2837.31	0.00
386.49	0.00	0.00	22.48	2.93	0.26	1.23	2837.31	0.00
386.59	0.00	0.00	0.00	0.00	0.32	1.54	2837.31	0.00
386.69	0.00	4.89	0.98	0.00	0.29	1.33	2837.31	0.00
386.79	0.00	0.00	0.00	0.00	0.47	0.41	2837.31	0.00
386.89	0.00	0.00	0.00	14.66	0.00	0.10	2837.31	0.00
387.09	0.00	0.00	0.00	0.00	0.38	1.79	2837.31	0.00
387.19	0.00	30.30	1.96	0.00	0.32	1.48	2837.31	0.00
387.29	0.00	0.00	0.00	0.00	0.11	0.00	2837.31	0.00
387.49	0.00	0.00	0.00	28.35	0.27	1.28	2837.31	0.00
387.59	0.00	0.00	0.00	0.00	0.24	0.82	2837.31	0.00
387.69	0.00	14.66	4.89	0.00	0.26	1.18	2837.31	0.00
387.79	0.00	0.00	0.00	0.00	0.14	1.43	2837.31	0.00
387.99	0.00	0.00	0.00	14.66	0.27	1.18	2837.31	0.00
388.09	0.00	0.00	0.00	0.00	0.37	1.79	2837.31	0.00
388.19	0.00	0.98	6.84	1.96	0.35	1.48	2837.31	0.00
388.39	0.00	0.00	0.00	0.00	0.20	1.64	2837.31	0.00
388.49	0.00	0.00	0.00	0.00	0.56	1.84	2837.31	0.00
388.59	0.00	0.00	0.00	0.00	0.32	1.54	2837.31	0.00
388.69	0.00	0.00	2.93	3.91	0.32	1.48	2837.31	0.00
388.89	0.00	0.00	0.00	0.00	0.26	0.77	2837.31	0.00
388.99	0.00	26.39	0.98	0.00	0.29	1.28	2837.31	0.00
389.09	0.00	0.00	0.00	0.00	0.37	1.64	2837.31	0.00
389.19	0.00	0.00	0.00	26.39	0.35	1.59	2837.31	0.00
389.29	0.00	0.00	22.48	0.00	0.12	0.31	2837.31	0.00
389.39	0.00	0.00	0.00	0.00	0.12	0.46	2837.31	0.00
389.49	0.00	0.00	0.00	0.00	0.14	1.59	2837.31	0.00
389.59	0.00	0.00	0.00	0.00	0.37	1.79	2837.31	0.00
389.69	0.00	0.00	0.00	6.84	0.40	1.69	2837.31	0.00
389.89	0.00	0.00	0.00	0.00	0.15	0.51	2837.31	0.00
390.09	0.00	0.00	0.00	0.00	0.35	1.69	2837.31	0.00
390.19	0.00	0.00	0.00	0.98	0.68	2.20	2837.31	0.00
390.29	0.00	0.00	0.00	22.48	0.08	0.20	2837.31	0.00
390.39	0.00	0.00	0.00	0.00	0.21	0.87	2837.31	0.00
390.49	0.00	0.00	0.00	0.00	0.12	0.31	2837.31	0.00
390.59	0.00	0.00	0.00	0.00	0.41	1.69	2837.31	0.00
390.69	0.00	0.00	0.00	0.00	0.35	2.15	2837.31	0.00
390.79	0.00	0.00	0.00	0.00	0.17	0.10	2837.31	0.00
390.89	0.00	0.00	0.00	0.00	0.12	0.46	2837.31	0.00
390.99	0.00	0.00	0.00	0.00	0.12	0.36	2837.31	0.00
391.09	0.00	0.00	0.00	0.00	0.29	1.38	2837.31	0.00
391.29	0.00	0.00	0.00	0.00	0.47	0.51	2837.31	0.00
391.39	0.00	0.00	0.00	0.00	0.00	0.20	2837.31	0.00
391.49	0.00	0.00	0.00	0.00	0.12	0.31	2837.31	0.00
391.69	0.00	23.46	0.00	0.00	0.20	1.59	2837.31	0.00
391.79	0.00	0.00	0.00	0.00	0.17	0.41	2837.31	0.00
391.89	0.00	0.00	0.00	0.00	0.24	0.20	2837.31	0.00
391.99	0.00	0.00	0.00	0.00	0.06	0.05	2837.31	0.00
392.19	0.00	0.00	0.98	4.89	0.38	1.69	2837.31	0.00
392.39	0.00	2.93	0.00	0.00	0.30	0.41	2837.31	0.00
392.49	0.00	0.00	0.00	0.00	0.24	0.00	2837.31	0.00
392.59	0.00	0.00	0.00	0.00	0.32	1.48	2837.31	0.00
392.79	0.00	2.93	0.00	0.00	0.20	0.51	2837.31	0.00
392.99	0.00	0.00	0.00	0.00	0.32	0.00	2837.31	0.00
393.09	0.00	0.00	0.00	0.00	0.32	1.48	2837.31	0.00
393.29	0.00	0.00	0.00	0.00	0.24	0.67	2837.31	0.00
393.39	0.00	6.84	0.98	0.00	0.30	1.43	2837.31	0.00
393.49	0.00	0.00	0.00	0.00	0.30	0.00	2837.31	0.00
393.59	0.00	0.00	0.00	0.00	0.38	1.74	2837.31	0.00
393.69	0.00	0.00	2.93	0.00	0.23	0.72	2837.31	0.00
393.79	0.00	0.00	2.93	0.00	0.12	0.26	2837.31	0.00
393.89	0.00	6.84	1.96	0.00	0.29	1.38	2837.31	0.00
393.99	0.00	0.00	0.00	0.00	0.18	1.59	2837.31	0.00
394.09	0.00	0.00	0.00	0.00	0.32	1.54	2837.31	0.00
394.19	0.00	0.00	0.98	0.00	0.18	0.61	2837.31	0.00
394.29	0.00	0.98	0.00	0.00	0.24	0.67	2837.31	0.00
394.49	0.33	0.00	0.00	0.00	0.32	0.10	2837.33	0.00
394.59	0.33	0.00	0.00	0.00	0.32	1.48	2837.33	0.00
394.69	0.33	0.00	14.66	0.00	0.21	0.61	2837.33	0.00
394.79	0.33	2.93	0.00	0.00	0.18	0.41	2837.33	0.00
394.99	0.33	0.00	0.00	0.00	0.30	0.05	2837.34	0.00
395.09	0.33	0.00	0.00	0.00	0.38	1.79	2837.34	0.00
395.19	0.33	0.00	6.84	0.00	0.20	0.61	2837.34	0.00
395.29	0.33	0.00	0.00	0.00	0.11	0.20	2837.34	0.00
395.39	0.33	0.00	0.00	0.00	0.17	0.72	2837.36	0.00
395.49	0.33	0.00	0.00	0.00	0.17	1.59	2837.36	0.00
395.59	0.33	0.00	0.00	0.00	0.32	1.48	2837.36	0.00
395.79	0.33	0.00	0.00	0.00	0.23	0.61	2837.36	0.00
395.89	0.33	6.84	1.96	0.00	0.27	1.23	2837.38	0.00
395.99	0.33	0.00	0.00	0.00	0.30	0.00	2837.38	0.00
396.09	0.33	0.00	0.00	0.00	0.30	1.48	2837.38	0.00
396.19	0.33	0.00	0.00	0.00	0.18	0.61	2837.38	0.00
396.29	0.33	0.00	0.00	0.00	0.24	0.67	2837.38	0.00
396.39	0.33	28.35	2.93	0.00	0.27	1.23	2837.40	0.00
396.49	0.33	0.00	0.00	0.00	0.30	0.00	2837.40	0.00
396.59	0.33	0.00	0.00	0.00	0.32	1.48	2837.40	0.00
396.69	0.33	0.00	0.00	23.46	0.20	0.61	2837.40	0.00
396.79	0.33	0.00	14.66	0.00	0.09	0.10	2837.40	0.00
396.89	0.33	2.93	4.89	0.98	0.27	1.33	2837.41	0.00
396.99	0.33	0.00	0.00	0.00	0.12	0.36	2837.41	0.00
397.09	0.33	1.96	0.00	0.00	0.32	1.43	2837.41	0.00
397.19	0.33	0.00	0.00	0.00	0.17	1.59	2837.41	0.00
397.29	0.33	0.00	0.00	15.64	0.17	0.56	2837.41	0.00
397.49	0.00	0.00	0.00	0.00	0.32	1.59	2837.41	0.00
397.59	0.00	3.91	0.98	0.00	0.30	1.43	2837.41	0.00
397.69	0.00	0.00	0.00	0.00	0.46	0.41	2837.41	0.00
397.89	203.67	0.00	14.66	2.93	0.26	1.28	2848.11	0.00
397.99	203.67	0.00	0.00	0.00	0.33	1.59	2848.11	0.00
398.09	203.67	4.89	0.00	0.00	0.29	1.33	2848.11	0.00
398.19	203.67	0.00	0.00	0.00	0.00	0.36	2848.11	0.00
398.29	203.67	0.00	2.93	0.00	0.15	0.51	2848.11	0.00
398.39	203.67	2.93	2.93	0.00	0.35	1.69	2858.80	0.00
398.49	203.67	0.00	0.00	0.00	0.08	1.54	2858.80	0.00
398.59	203.67	0.00	0.00	0.00	0.18	1.79	2858.80	0.00
398.69	203.67	0.00	0.00	0.98	0.23	1.79	2858.80	0.00
398.79	203.67	0.00	0.00	19.55	0.14	0.51	2858.80	0.00
398.89	203.67	0.00	6.84	2.93	0.33	1.59	2869.49	0.00
399.09	203.67	2.93	5.87	0.98	0.26	1.23	2869.49	0.00
399.19	203.67	26.39	0.00	0.00	0.09	0.36	2869.49	0.00
399.29	203.67	0.00	0.00	0.00	0.17	1.54	2869.49	0.00
399.39	203.67	0.00	0.00	0.00	0.20	1.79	2880.18	0.00
399.49	203.67	0.00	0.00	0.00	0.23	0.51	2880.18	0.00
399.59	203.67	0.00	0.00	0.98	0.59	2.15	2880.18	0.00
399.69	203.67	0.00	0.00	0.00	0.49	0.56	2880.18	0.00
399.79	203.67	0.00	0.00	0.00	0.06	0.51	2880.18	0.00
399.89	203.67	0.00	0.00	2.93	0.00	0.15	2890.88	0.00
399.99	203.67	0.00	0.00	0.00	0.00	0.41	2890.88	0.00
400.09	203.67	0.00	0.00	22.48	0.12	0.41	2890.88	0.00
400.19	203.67	0.00	0.00	0.98	0.24	0.46	2890.88	0.00
400.29	203.67	0.00	0.00	5.87	0.33	1.59	2890.88	0.00
400.39	203.67	0.00	0.00	2.93	0.08	0.77	2901.57	0.00
400.49	203.67	0.00	2.93	4.89	0.35	1.59	2901.57	0.00
400.59	203.67	0.00	6.84	0.00	0.11	0.36	2901.57	0.00
400.79	203.67	0.00	22.48	0.00	0.12	0.36	2901.57	0.00
400.89	0.00	0.00	0.00	0.00	0.20	0.72	2901.57	0.00
400.99	0.00	0.00	22.48	0.00	0.17	0.41	2901.57	0.00
401.09	0.00	0.00	14.66	0.00	0.18	0.56	2901.57	0.00
401.29	0.00	0.00	0.00	0.00	0.33	1.59	2901.57	0.00
401.39	0.00	0.00	0.00	28.35	0.33	1.48	2901.57	0.00
401.49	0.00	0.00	0.00	26.39	0.06	0.00	2901.57	0.00
401.69	0.00	0.00	0.00	0.00	0.03	0.10	2901.57	0.00
401.79	0.00	0.00	0.00	0.00	0.30	1.43	2901.57	0.00
401.99	0.00	0.00	2.93	0.00	0.18	0.51	2901.57	0.00
402.09	0.00	0.00	22.48	0.98	0.26	1.23	2901.57	0.00
402.19	0.00	0.00	0.00	0.00	0.38	1.74	2901.57	0.00
402.29	0.00	0.00	6.84	1.96	0.32	1.38	2901.57	0.00
402.39	0.00	6.84	0.00	0.00	0.06	0.10	2901.57	0.00
402.49	0.00	0.00	0.00	0.00	0.06	0.36	2901.57	0.00
402.59	0.00	0.00	0.00	1.96	0.08	1.59	2901.57	0.00
402.69	0.00	0.00	0.00	0.00	0.32	1.59	2901.57	0.00
402.79	0.00	0.00	0.00	0.98	0.59	2.10	2901.57	0.00
402.89	0.00	0.00	0.00	0.98	0.12	0.26	2901.57	0.00
403.09	0.00	0.00	0.00	0.00	0.06	0.10	2901.57	0.00
403.19	0.00	0.00	0.00	0.00	0.29	1.38	2901.57	0.00
403.29	0.00	0.00	0.00	0.00	0.18	0.61	2901.57	0.00
403.39	0.00	0.00	26.39	0.00	0.08	0.05	2901.57	0.00
403.49	0.00	6.84	0.98	0.00	0.23	1.23	2901.57	0.00
403.59	0.00	0.00	0.00	0.00	0.12	0.36	2901.57	0.00
403.69	0.00	0.98	0.00	0.00	0.29	1.33	2901.57	0.00
403.79	0.00	0.00	0.00	2.93	0.00	0.00	2901.57	0.00
403.89	0.00	0.00	0.00	19.55	0.14	0.46	2901.57	0.00
403.99	0.00	0.00	14.66	2.93	0.26	1.23	2901.57	0.00
404.09	0.00	0.00	0.00	0.00	0.38	1.79	2901.57	0.00
404.29	0.00	0.00	0.00	0.00	0.12	1.23	2901.57	0.00
404.49	0.00	0.00	0.00	0.00	0.29	1.38	2901.57	0.00
404.59	0.00	0.00	0.00	0.00	0.32	1.59	2901.57	0.00
404.69	0.00	0.00	14.66	2.93	0.30	1.38	2901.57	0.00
404.79	0.00	0.00	0.00	0.00	0.08	0.20	2901.57	0.00
